ra,dec,z,zErr,dered_u,dered_g,dered_r,dered_i,dered_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
185.76822,3.6658878,0.02117047,7.832948E-06,17.39743,16.52995,16.00387,15.78016,15.55029,0.01313233,0.003769133,0.00338334,0.00372079,0.007887108
185.73046,3.1317598,0.02111878,8.093392E-06,18.66439,17.69788,17.40167,17.25867,17.22514,0.04411288,0.01012199,0.01131716,0.01688882,0.05085148
185.73242,3.6798433,0.02353394,1.522586E-05,18.48649,17.01729,16.22902,15.79817,15.43954,0.04249677,0.006020892,0.004665161,0.004919248,0.01162286
185.79643,3.11164,0.02335413,1.649818E-05,17.158,16.07092,15.54575,15.28479,15.07916,0.01643026,0.003965861,0.003590221,0.004255102,0.01110523
185.70667,3.1040338,0.02109787,1.224889E-05,15.43008,14.41679,13.94982,13.71712,13.51697,0.007517814,0.002342248,0.002206596,0.002421955,0.004867948
185.67641,3.1418169,0.02308409,8.392416E-06,16.35305,14.63562,13.80025,13.41422,13.09625,0.009023947,0.002162169,0.001933419,0.00199691,0.002846921
185.5029,2.8993999,0.02327856,1.10478E-05,18.33117,16.90336,16.17069,15.78713,15.46194,0.04166572,0.005402426,0.004701484,0.005102035,0.01366735
193.38212,2.7016438,0.01749184,6.115969E-06,19.16277,18.09327,17.66793,17.44454,17.36586,0.04495563,0.008310714,0.008237164,0.01000953,0.0382871
199.42666,3.6036154,0.02343477,4.618611E-06,18.72812,17.80289,17.48306,17.30815,17.16761,0.02439068,0.006712864,0.006459388,0.007628248,0.02125409
199.13102,3.0603109,0.02019962,1.106115E-05,18.58522,17.5205,17.1944,17.03873,16.9711,0.04386395,0.00937211,0.009009383,0.01266315,0.0373148
198.86085,3.0167151,0.0217955,4.807857E-05,19.94902,18.47482,17.84047,17.53816,17.29904,0.09709577,0.01335678,0.0110754,0.01357667,0.03900661
198.99421,2.9513877,0.02005925,8.269079E-06,17.12482,16.07563,15.50163,15.20882,14.98583,0.01461549,0.003673182,0.003223733,0.003558504,0.007515299
199.49903,2.8137952,0.01987031,4.902115E-06,18.39999,17.52538,17.18188,17.06361,17.16403,0.05367962,0.01082402,0.01159621,0.01640291,0.07137447
199.63624,2.4678298,0.002349631,5.785333E-05,20.68714,18.8304,18.07781,17.91988,18.36419,0.07942107,0.009304863,0.007393367,0.008272288,0.03520039
200.02351,3.071973,0.01977743,1.014765E-05,18.93906,17.73279,17.43287,17.24041,17.15917,0.08548811,0.01402099,0.0165941,0.02324528,0.149395
199.90353,3.0326026,0.01974647,9.63303E-06,15.66195,14.54441,14.02041,13.75774,13.55376,0.006359003,0.002173291,0.002030979,0.002131166,0.003470079
199.91993,3.4094367,0.02181437,5.57132E-06,19.06709,18.00872,17.7536,17.61497,17.43546,0.04938486,0.009054051,0.009968129,0.01352516,0.04149135
206.92477,3.3661863,0.02386511,2.387963E-05,18.76885,17.2406,16.54291,16.22229,16.00021,0.04539614,0.006333717,0.005195348,0.005528905,0.01468657
206.92971,3.4114905,0.02350052,8.788394E-06,15.60312,13.76838,12.9686,12.56476,12.25718,0.007639352,0.001769359,0.001640824,0.00164286,0.002259261
206.91017,3.3341047,0.02215291,1.719193E-05,16.77285,15.4466,14.80289,14.46824,14.18388,0.01489856,0.002885589,0.002588153,0.002695468,0.005854157
145.32091,0.77109766,0.00658949,6.01168E-06,18.36919,17.34489,16.98379,16.83923,16.70655,0.02732656,0.006294699,0.005709527,0.006895742,0.01788537
159.30949,-0.087436321,0.02126185,4.955024E-06,18.5417,17.59559,17.22673,17.03572,16.8562,0.02866356,0.007053656,0.00671981,0.007658916,0.02238099
159.02905,-0.38294346,0.01683272,8.655718E-06,17.67738,16.67892,16.40849,16.18858,15.99594,0.0254464,0.005323695,0.005737268,0.006249051,0.01896798
166.41473,-0.40002513,0.01707291,1.153071E-05,17.53333,16.255,15.5711,15.23154,14.87894,0.02119036,0.004009027,0.003355253,0.003466052,0.007028633
166.13328,-0.73049887,0.01966155,1.03623E-05,17.30331,15.83824,15.09115,14.7302,14.41493,0.01489586,0.003157602,0.002720573,0.002718436,0.00415452
165.9557,-0.21015519,0.02120981,1.588231E-05,17.20672,16.00674,15.54661,15.33642,15.15444,0.02056756,0.003464309,0.003278616,0.003599727,0.01081524
170.22784,0.17260315,0.02493878,1.409415E-05,16.673,15.23208,14.62092,14.28857,14.03429,0.01567814,0.002714077,0.002519606,0.002461655,0.005117628
171.47207,-0.66385753,0.01877641,6.488488E-06,18.22591,17.33377,17.05005,16.92736,16.89024,0.04031784,0.009824812,0.009123936,0.02084269,0.07662805
170.93679,-0.8364448,0.008761186,1.201384E-05,22.47015,20.98181,19.67039,19.0702,18.94641,0.5743524,0.06024288,0.02707882,0.02286031,0.0681062
170.63384,-0.84113311,0.02444746,8.703985E-06,17.00242,15.28281,14.45609,14.03775,13.68148,0.01124325,0.002606951,0.002256744,0.002259455,0.003395956
170.72161,-0.93118289,0.02435665,6.260295E-06,17.64043,16.468,15.86389,15.55632,15.26234,0.01432916,0.004081119,0.003421602,0.003585284,0.007429814
174.87368,0.11655259,0.01963082,5.352547E-06,17.50726,16.57935,16.14292,15.96176,15.75843,0.01576163,0.003804399,0.003509818,0.003721908,0.008943463
177.15742,0.024659832,0.01914357,1.369077E-05,18.42957,17.3878,17.10338,16.91173,16.79579,0.03233528,0.007307237,0.009361843,0.01053915,0.0240382
184.14763,-0.70975572,0.02104224,1.005157E-05,19.13927,18.08551,17.72232,17.5837,17.40062,0.05660899,0.01192446,0.01199715,0.0151423,0.04503958
183.54717,-0.83159025,0.02484193,1.198591E-05,16.73182,15.5202,15.05591,14.8028,14.59687,0.01450824,0.003220831,0.003060626,0.00323481,0.007831041
183.86996,-0.49959136,0.02085222,5.674229E-06,18.15965,16.97241,16.43904,16.15942,15.9275,0.01799692,0.004532922,0.004046409,0.004060069,0.008635263
183.79883,-0.40008512,0.02087503,7.290368E-06,18.0746,17.02613,16.68934,16.60466,16.47408,0.03520307,0.007910014,0.008007756,0.01322605,0.03810378
154.3742,0.20062011,0.02112597,6.218089E-06,18.48777,17.29059,16.81566,16.54565,16.37595,0.04325677,0.007599658,0.008060322,0.008644807,0.02782518
154.82299,0.34444255,0.0208566,7.236355E-06,18.67017,17.02626,16.11587,15.66256,15.26759,0.02438846,0.004317467,0.003346463,0.003262498,0.006267954
161.23336,0.74261784,0.005347809,4.414325E-06,18.92406,18.26578,18.46226,18.89558,19.0851,0.02311505,0.00730243,0.01008946,0.0200872,0.07877738
168.56178,-0.71662571,0.01756477,4.452645E-06,17.37329,16.34669,16.05273,15.93794,15.79611,0.02815216,0.005802996,0.006283559,0.008466611,0.02118881
173.73797,-0.75406507,0.01934486,1.601494E-05,17.73246,16.43102,16.11762,15.93978,15.86526,0.04330601,0.007399675,0.01024826,0.01076355,0.041806
186.56017,0.26721967,0.02264536,1.631625E-05,17.03017,15.70484,15.17457,14.91217,14.74602,0.02008584,0.01397478,0.003512022,0.003250846,0.008603484
186.98189,1.1162298,0.02399185,5.549954E-06,18.63284,17.72259,17.45551,17.30132,17.20232,0.03607854,0.007587944,0.008230957,0.00977133,0.03440776
187.11303,0.14238911,0.0229938,2.27793E-05,17.27848,16.02707,15.43444,15.16448,14.9692,0.01999778,0.003990057,0.003608842,0.003882269,0.01127807
187.27901,0.58106249,0.02322227,1.747393E-05,17.34327,15.76534,15.04162,14.66642,14.36932,0.02459278,0.003760679,0.003152784,0.003288467,0.006331127
187.42103,0.25340704,0.02306678,7.123856E-06,18.59704,17.70328,17.31013,17.13581,16.98307,0.02064943,0.005848631,0.005638513,0.006200718,0.01712165
187.4952,0.027217958,0.008045804,7.0985E-06,18.04482,16.52958,15.62923,15.2227,14.83717,0.01938824,0.003641393,0.002900316,0.002866144,0.005633877
115.97964,34.28727,0.01549705,5.366962E-06,18.99946,18.05531,17.72828,17.56428,17.40424,0.03629493,0.008879364,0.008776726,0.01066484,0.03300969
115.32543,34.232176,0.01552419,1.371052E-05,15.57737,14.01429,13.28145,12.91028,12.69098,0.006792701,0.001917036,0.001759992,0.00175146,0.002720184
122.40582,41.590723,0.002319393,6.224684E-06,16.58098,16.25863,16.30254,17.02411,16.08985,0.01337243,0.005087383,0.006585941,0.0160652,0.03390226
128.95375,46.475148,0.01528098,1.338783E-05,18.77956,17.4318,16.89501,16.62579,16.43031,0.02831909,0.005716005,0.004915475,0.005193805,0.01381209
139.32015,52.490455,0.02439806,3.788084E-05,17.80748,16.42261,15.72042,15.40123,15.18285,0.02636098,0.01082281,0.003933699,0.004554158,0.009657191
158.99135,60.758679,0.02297693,6.03126E-06,19.29797,18.22253,17.78191,17.55326,17.37201,0.03513234,0.007774087,0.007606316,0.009259844,0.02514131
135.78661,3.7220597,0.02408244,4.156707E-06,18.45471,17.55128,17.24488,17.09962,16.93905,0.02021762,0.005651093,0.005351841,0.005868209,0.01387892
135.9163,3.369799,0.01239375,5.96295E-06,16.76028,14.49784,13.67407,13.27034,13.06201,0.01355441,0.002136805,0.001882046,0.001856968,0.003004978
136.90268,3.3929002,0.0125907,5.269898E-06,14.3613,12.57766,11.82123,11.50262,11.14955,0.004233656,0.001587458,0.00150891,0.001540459,0.001870996
137.31667,4.1131616,0.01254781,7.333193E-06,18.69467,17.6713,17.26758,17.07244,16.94648,0.03045041,0.006906958,0.006392665,0.007618228,0.02202083
137.10116,3.3675772,0.01276623,6.172629E-06,17.19218,15.88007,15.14873,14.8203,14.48891,0.01298728,0.003092837,0.002685402,0.002679038,0.004956165
145.78567,3.9402378,0.01961046,1.028398E-05,17.44497,16.32059,15.94343,15.74319,15.66195,0.02878941,0.005347341,0.005613619,0.006397724,0.02344649
146.14355,4.001557,0.01967216,4.74064E-06,17.6577,16.58608,16.29068,16.14071,16.07442,0.03165392,0.006380188,0.006857456,0.008126032,0.02897978
37.48496,1.1790886,0.02217409,6.779395E-06,16.5583,14.72181,13.87089,13.48141,13.22559,0.009742122,0.002186537,0.001876624,0.00186603,0.002672733
37.413645,0.12328818,0.02019463,6.696956E-06,18.42378,17.34758,16.97714,16.80642,16.6728,0.02645004,0.005732794,0.005718065,0.006356647,0.01938286
37.391196,0.37313749,0.02151013,1.38633E-05,18.74238,17.61104,17.23783,17.0529,16.98256,0.08131579,0.01408509,0.01734056,0.02349557,0.06243153
37.672094,1.2580488,0.02450522,6.253122E-06,17.6142,16.56731,16.16717,15.94176,15.8127,0.01854005,0.004561185,0.004149858,0.004485569,0.01150636
37.619699,1.087759,0.0235696,3.439496E-05,19.91704,18.23959,17.52217,17.13055,16.912,0.0765196,0.01009104,0.007321298,0.007369355,0.01782599
37.456387,0.81306741,0.0223944,1.019281E-05,18.25244,16.94601,16.33552,16.02382,15.77703,0.03270235,0.005870929,0.005613799,0.006306512,0.02143252
37.955241,1.2610784,0.02205177,8.047026E-06,16.86678,14.90781,14.07333,13.62506,13.33765,0.0113221,0.002232732,0.001986704,0.001992656,0.002715678
37.805234,1.2447942,0.02206347,2.008478E-05,17.95316,16.28215,15.70996,15.40156,15.2143,0.03264081,0.004791182,0.003858012,0.004087619,0.009804318
37.807199,1.1938985,0.02349184,1.092055E-05,18.56388,17.02573,16.36171,15.99806,15.70875,0.03303661,0.005619443,0.004286489,0.004338682,0.009108269
37.976662,1.1156541,0.02092857,1.435119E-05,18.66856,17.09356,16.39229,16.05327,15.81941,0.02668886,0.004749161,0.003752291,0.00377531,0.007626018
37.708485,1.2570399,0.02099917,8.801605E-05,19.10423,17.68393,17.0721,16.77132,16.53685,0.07470828,0.01160501,0.009914854,0.01082829,0.02640703
37.798436,1.2656418,0.02114757,6.909544E-06,15.65141,13.838,13.05909,12.65079,12.41743,0.007127473,0.001834056,0.001712448,0.001720438,0.002224789
37.92694,1.1968969,0.0230546,6.185532E-06,18.55395,17.66131,17.40146,17.26961,17.15317,0.02116206,0.005758948,0.005578756,0.006342447,0.01618141
37.92995,0.90440959,0.02095049,1.496495E-05,16.42181,15.21867,14.63013,14.32669,14.10892,0.02027764,0.002923112,0.002552632,0.00272543,0.005655344
37.858887,1.2474032,0.02187502,4.123891E-05,19.17765,17.66185,16.99217,16.67633,16.4513,0.05164808,0.007926017,0.005887933,0.006228232,0.01574641
37.889898,0.75624577,0.02074855,7.014052E-06,18.46498,17.41384,17.05443,16.94599,16.82947,0.04350863,0.01133552,0.01494824,0.01722912,0.04765732
37.997572,0.74798047,0.02151558,1.768275E-05,19.29453,17.90903,17.32919,17.02912,16.84478,0.06253237,0.009575109,0.008661495,0.01161764,0.02910652
37.930746,0.29346665,0.02114819,1.550865E-05,17.08616,15.44691,15.04562,14.83139,14.74542,0.07664161,0.004227108,0.006432191,0.007743531,0.01813694
40.639313,0.89330655,0.02487664,8.171214E-06,18.82466,17.72741,17.35281,17.16029,16.99237,0.04027927,0.008116879,0.007750067,0.009515487,0.03082068
41.087969,0.67541054,0.009250369,5.558915E-06,17.0267,16.07847,15.73957,15.51281,15.6261,0.02316591,0.006114416,0.02019366,0.01891385,0.06938187
41.006256,0.17628034,0.0226083,9.981236E-06,17.67071,16.35513,15.69772,15.37968,15.06302,0.01956076,0.004392138,0.003651825,0.003309694,0.00804527
42.812565,-0.97327803,0.02348515,1.394931E-05,18.2279,16.789,16.08188,15.72222,15.46842,0.03574216,0.00633049,0.005468063,0.00535995,0.01355434
148.44052,0.78675317,0.02051127,5.910038E-06,18.99077,17.90708,17.48211,17.28859,17.09457,0.03550179,0.007941129,0.007436662,0.009146028,0.02416853
156.05909,0.14774405,0.02332667,1.663022E-05,19.19608,18.00381,17.57385,17.29986,17.26744,0.07830635,0.01350666,0.01693092,0.02033381,0.05963873
156.42557,0.76304476,0.02161491,8.0402E-06,15.77984,14.57545,14.08978,13.84319,13.68471,0.006811124,0.002191028,0.002069065,0.002173955,0.003825404
156.36603,0.88358999,0.02257916,1.013227E-05,18.41064,17.26473,16.88184,16.70998,16.58071,0.04322783,0.00732952,0.007332827,0.009437919,0.02906343
156.58808,0.68495794,0.02150348,6.155419E-06,16.35665,15.0027,14.30254,13.94778,13.63869,0.008939185,0.002516111,0.002230598,0.002276822,0.003523413
156.6616,0.98344269,0.02173863,4.112138E-06,18.12128,17.21719,16.87705,16.72861,16.59409,0.021717,0.005518666,0.005379585,0.006390375,0.01869771
156.83781,0.42231616,0.02172002,4.045046E-06,18.13088,17.17376,16.9483,16.84282,16.76619,0.02097709,0.005160629,0.005111742,0.006474517,0.01820996
156.85423,1.2417612,0.02206458,7.286228E-06,17.09529,15.4558,14.69997,14.29282,13.96777,0.01574586,0.002857933,0.002434665,0.002454961,0.004117549
156.93172,1.1939791,0.02171454,8.333063E-06,17.99972,16.90206,16.51405,16.27715,16.14017,0.02227339,0.005320071,0.004984585,0.005473746,0.01470998
156.68114,1.0061399,0.02164586,1.492877E-05,16.65532,15.30331,14.69306,14.38809,14.12111,0.0149438,0.003184935,0.002840261,0.003020701,0.006314748
162.5014,-0.21774681,5.743242E-05,3.712695E-05,21.19599,19.53964,18.87383,18.38543,17.97795,0.1255303,0.01407379,0.01129061,0.01011686,0.02223921
164.01094,0.66203725,0.01879848,5.91153E-06,18.12971,17.05294,16.7483,16.58899,16.47205,0.01980588,0.004941987,0.005138633,0.006444026,0.01787944
146.30086,0.035479627,0.021758,4.883307E-06,17.1127,16.13244,15.68986,15.49699,15.33007,0.01340442,0.003587681,0.003230524,0.003287345,0.007326534
146.28301,0.064056069,0.0215799,1.160553E-05,19.68978,18.24005,17.53996,17.21816,16.92826,0.08475188,0.01129596,0.008419927,0.008202261,0.02192464
146.23184,0.068229156,0.02160817,1.034798E-05,16.60203,14.59659,13.69102,13.27404,12.92932,0.01688954,0.002490068,0.002055959,0.001991224,0.003005206
145.64788,-0.77176336,0.02165231,1.053692E-05,17.59561,16.43509,16.00455,15.80476,15.70228,0.02266522,0.00459762,0.004466267,0.004813785,0.01356204
147.83541,0.89975941,0.02049324,6.638129E-06,19.00779,17.95564,17.59382,17.38006,17.27073,0.07191652,0.01352984,0.01376181,0.01911313,0.05482505
147.63041,0.40751089,0.006327039,8.496392E-06,20.11329,19.37456,19.14652,18.99871,18.84469,0.1922669,0.0479256,0.05547103,0.07556687,0.2688689
147.99892,1.0464703,0.02117685,1.585308E-05,18.62654,17.56394,17.18604,16.96937,16.90132,0.04580482,0.01109174,0.0126528,0.01616322,0.04787464
147.89586,1.1120728,0.02054176,8.133986E-06,16.88824,15.07306,14.30773,13.93396,13.66004,0.01220723,0.002454861,0.002131785,0.002165936,0.003335312
147.89718,0.43473978,0.02063313,5.568156E-06,16.91327,15.93973,15.54285,15.36605,15.27846,0.01112268,0.003266171,0.003093601,0.0034949,0.007962291
148.33526,0.72067232,0.02078303,6.802737E-06,18.2325,17.22379,16.81864,16.59293,16.41557,0.04225943,0.005706013,0.005171288,0.006135918,0.0153351
148.33426,0.69772982,0.01255482,6.540397E-06,15.35953,13.44853,12.55919,12.09025,11.73646,0.005439835,0.001775386,0.001635337,0.00162994,0.00192802
148.33551,0.62868702,0.01312433,1.843213E-05,18.98766,17.74907,17.19307,16.90252,16.83784,0.06798362,0.01218588,0.01268283,0.01502418,0.05005243
148.44366,0.49440186,0.02076184,5.227726E-06,17.35641,16.46106,16.17833,16.04674,15.94954,0.01990949,0.004921816,0.005464457,0.006521334,0.01939258
148.04775,1.0954677,0.0202142,1.15266E-05,16.00028,14.47537,13.76372,13.40561,13.11722,0.00966302,0.00226363,0.001992685,0.002017905,0.003180413
151.22075,-0.058346314,0.02147727,2.440184E-05,17.41016,16.01165,15.36142,15.00093,14.74086,0.04568785,0.004588524,0.003789178,0.004016505,0.00971702
152.82447,0.44239733,0.0120204,1.030891E-05,15.01037,13.82865,13.2706,12.98448,12.82377,0.008069207,0.002200664,0.002060508,0.002214412,0.004453239
153.46911,0.55096244,0.02064876,1.09476E-05,16.14667,14.72035,14.1728,13.88933,13.79246,0.02203503,0.003604026,0.003284375,0.00371392,0.01028929
155.77916,1.0060558,0.02165721,6.423323E-06,17.86898,17.10171,16.77101,16.70487,16.57243,0.01818951,0.005272133,0.004999536,0.006057227,0.01640063
155.98275,1.033383,0.02267529,4.249051E-06,18.52637,17.5303,17.32938,17.24943,17.18145,0.03043058,0.006891798,0.008044312,0.01026768,0.0377587
156.31315,0.89267699,0.02274756,5.997847E-06,17.83038,16.81424,16.45185,16.26147,16.09964,0.02968439,0.005076732,0.005080213,0.006184143,0.01773763
156.14897,1.1098312,0.02170384,7.696076E-06,16.59439,14.82958,14.04307,13.67906,13.38861,0.01069998,0.002299665,0.002031715,0.002062233,0.003072115
160.47247,0.7931804,0.01879655,5.426105E-06,15.57044,14.63521,14.28177,14.10653,14.00987,0.008543611,0.002918823,0.003539858,0.004624491,0.009147126
160.68677,0.1490686,0.01494482,8.153308E-06,18.13149,17.09948,16.74901,16.55562,16.44319,0.02708638,0.005488346,0.00565177,0.006589388,0.02282493
162.96941,0.55409033,0.01861006,6.769053E-06,17.76208,16.69246,16.29748,16.13371,16.06457,0.05936413,0.01026087,0.009536554,0.01274237,0.03933328
167.16509,0.28432082,0.02485563,1.135313E-05,17.173,15.41107,14.61843,14.23193,13.93426,0.01165675,0.002562064,0.002289035,0.002300083,0.003829573
167.2324,0.44480423,0.01290247,7.443841E-06,15.4141,14.79132,14.47177,14.43868,14.32728,0.005324429,0.002345164,0.002247597,0.002428401,0.003942166
167.49393,0.18128136,0.01895006,7.988089E-06,17.35938,16.26931,15.84257,15.65489,15.53638,0.02632402,0.004842021,0.004920694,0.005721396,0.0178529
167.72626,1.0919902,0.003313482,3.96877E-06,16.42291,15.59408,15.43175,15.39009,15.46311,0.01472575,0.003978618,0.004741206,0.007879592,0.04521435
151.50901,4.522139,0.02300071,7.798632E-06,16.56121,15.27748,14.58507,14.2231,13.95467,0.0120606,0.002758589,0.002389265,0.002334577,0.004587653
152.44284,5.1729273,0.01382149,6.532668E-06,15.75234,14.63265,14.15373,13.93018,13.74427,0.007402446,0.00240699,0.002235429,0.002435699,0.004785575
156.67431,3.8619405,0.007136875,1.762272E-05,14.98096,13.45762,13.07917,13.08816,12.66367,0.008795625,0.007090371,0.002550932,0.002202407,0.00509387
163.91547,4.3689405,0.02189657,8.125712E-05,21.81569,18.19289,17.71916,17.42425,17.30678,0.6876079,0.01330494,0.0120598,0.01288559,0.04367999
162.99177,3.7920628,0.01209809,1.240366E-05,14.69139,13.38017,12.62243,12.27776,12.06989,0.004342964,0.001778845,0.001649183,0.001643883,0.002043504
163.00107,3.8358296,0.01199475,6.722299E-06,16.76436,15.62994,15.21742,15.0105,14.92158,0.01542913,0.003499036,0.003366814,0.003723084,0.009009345
212.71625,3.9278171,0.02447675,6.662625E-06,17.92408,16.85564,16.43206,16.19383,15.98832,0.01952174,0.004444418,0.004161636,0.00436648,0.009941519
212.88785,4.4816795,0.01851296,5.02788E-06,18.57743,17.89187,17.51421,17.2108,17.16527,0.05649032,0.01325124,0.01426911,0.01619341,0.06745112
212.59376,4.015538,0.01988992,7.74447E-06,18.61086,17.43209,17.02687,16.85571,16.75333,0.04367811,0.008291326,0.008831335,0.01201474,0.0360085
212.04736,4.2876355,0.024912,7.636509E-06,20.82339,16.27623,15.94351,15.77438,15.6298,0.623843,0.005267872,0.005444251,0.006293161,0.02011359
220.45296,3.0897548,0.005353517,7.810613E-05,17.11453,15.97451,15.53688,15.34088,15.51506,0.0252324,0.006089974,0.007220217,0.007996976,0.0221698
220.58867,3.2708371,0.02418592,1.551801E-05,17.22132,15.51808,14.71374,14.2921,13.95824,0.02845606,0.003553832,0.002922583,0.00285326,0.005669078
220.3905,3.4966854,0.005609656,5.968348E-06,17.35829,16.34763,15.93022,15.77182,15.63107,0.03150801,0.006351835,0.00659102,0.007509478,0.02143423
220.15939,3.3564206,0.02391783,3.753002E-05,19.84208,18.24665,17.50937,17.1857,16.93529,0.1000816,0.01126256,0.008835371,0.009329585,0.02760315
220.15402,3.4646986,0.02295464,1.157434E-05,18.75802,16.65431,15.84092,15.43177,15.14266,0.0323765,0.00411541,0.003284718,0.003198937,0.005471285
220.07592,3.5441653,0.02425592,4.308538E-05,19.89276,18.19036,17.51396,17.15549,16.97673,0.1019676,0.01051965,0.008455314,0.008788405,0.02451022
